Record_ID,Date,Year,Month,Month_Name,Quarter,Year_Month,Source,Source_URL,Country,Latitude,Longitude,Themes,Theme_Count,Number_of_Themes,Misinfo_Flag,Tone_Overall,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_Activity,Tone_SelfGroup,Context_Category,Tone_Category
GDELT-SYNTHETIC-20221023-00191,2022-10-23,2022,10,October,Q4,2022-10,BBC News,https://www.bbc.com/news/2022/10/23/report-finds-surge-in-climate-conspiracy-theories,Ukraine,48.37,31.16,GOV_GOVERNMENT_GENERAL; VACCINE_MISINFORMATION; WB_MEDIA; CYBER_ATTACK; FAKE_NEWS; WB_HEALTH,6,6,1,-4.1,2.35,4.47,6.82,12.33,2.42,PROTEST;48;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20221024-00005,2022-10-24,2022,10,October,Q4,2022-10,Reuters,https://www.reuters.com/news/2022/10/24/political-disinformation-campaign-traced-to-foreign-actors,France,46.22,2.21,ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; PROPAGANDA,3,3,1,0.16,1.77,1.19,2.96,3.73,1.96,KILL;45;1;France;46.22;2.21,Neutral
GDELT-SYNTHETIC-20221024-00356,2022-10-24,2022,10,October,Q4,2022-10,Deutsche Welle,https://www.dw.com/news/2022/10/24/report-finds-surge-in-election-conspiracy-theories,Ghana,7.94,-1.02,DISINFORMATION; WB_HEALTH,2,2,1,-6.8,1.39,7.78,9.17,6.71,1.81,KILL;6;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20221024-00409,2022-10-24,2022,10,October,Q4,2022-10,BBC News,https://www.bbc.com/news/2022/10/24/experts-debunk-false-covid-narratives-online,United Kingdom,55.37,-3.43,SOC_POINTSOFINTEREST; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; PROPAGANDA; CONSPIRACY; ELECTION,6,6,1,-5.24,1.59,5.98,7.57,8.46,1.68,CRISISLEX_C07;5;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20221024-00143,2022-10-24,2022,10,October,Q4,2022-10,Reuters,https://www.reuters.com/news/2022/10/24/economic-disinformation-campaign-traced-to-foreign-actors,USA,37.09,-95.71,ECON_BANKRUPTCY; FAKE_NEWS; CLIMATE_DENIAL; WB_MEDIA; SOC_POINTSOFINTEREST,5,5,1,-2.97,1.9,3.7,5.6,9.2,2.46,PROTEST;22;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20221025-00266,2022-10-25,2022,10,October,Q4,2022-10,Al Jazeera,https://www.aljazeera.com/news/2022/10/25/misleading-economic-stories-spread-across-platforms,South Africa,-30.55,22.93,FAKE_NEWS; GOV_GOVERNMENT_GENERAL; CRISISLEX_T10_URGENCY; ELECTION; CLIMATE_DENIAL,5,5,1,-8.44,1.06,9.37,10.43,4.37,3.1,KILL;22;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20221025-00472,2022-10-25,2022,10,October,Q4,2022-10,Deutsche Welle,https://www.dw.com/news/2022/10/25/journalists-targeted-amid-election-misinformation-wave,Pakistan,30.37,69.34,ECON_BANKRUPTCY; CYBER_ATTACK,2,2,1,-2.85,1.63,3.92,5.55,2.67,2.91,PROTEST;26;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20221026-00274,2022-10-26,2022,10,October,Q4,2022-10,The Guardian,https://www.theguardian.com/news/2022/10/26/misleading-climate-stories-spread-across-platforms,Egypt,26.82,30.8,CRISISLEX_T10_URGENCY; GOV_GOVERNMENT_GENERAL; CONSPIRACY; FAKE_NEWS; SOC_POINTSOFINTEREST,5,5,1,-3.9,1.97,4.43,6.4,6.67,1.62,WOUND;14;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20221026-00402,2022-10-26,2022,10,October,Q4,2022-10,Associated Press,https://www.apnews.com/news/2022/10/26/experts-debunk-false-health-narratives-online,Philippines,12.87,121.77,CLIMATE_DENIAL; GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS; DISINFORMATION; WB_MEDIA,5,5,1,-2.97,2.0,3.56,5.56,9.98,3.44,KILL;4;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20221028-00477,2022-10-28,2022,10,October,Q4,2022-10,France 24,https://www.france24.com/news/2022/10/28/government-warns-of-security-related-fake-news,Indonesia,-0.78,113.92,ECON_BANKRUPTCY; VACCINE_MISINFORMATION; ELECTION; TAX_FNCACT_JOURNALIST; PROPAGANDA,5,5,1,-5.91,1.04,7.08,8.12,7.85,2.53,WOUND;29;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20221029-00236,2022-10-29,2022,10,October,Q4,2022-10,Deutsche Welle,https://www.dw.com/news/2022/10/29/journalists-targeted-amid-covid-misinformation-wave,Philippines,12.87,121.77,TAX_FNCACT_POLITICIAN; CONSPIRACY; FAKE_NEWS,3,3,1,-4.2,0.31,5.15,5.46,5.03,1.4,PROTEST;20;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20221031-00052,2022-10-31,2022,10,October,Q4,2022-10,BBC News,https://www.bbc.com/news/2022/10/31/social-media-flags-election-posts-as-misinformation,Mexico,23.63,-102.55,CRISISLEX_T10_URGENCY; CONSPIRACY; TAX_FNCACT_JOURNALIST,3,3,1,-4.71,3.27,5.36,8.63,9.33,3.27,ARREST;41;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20221105-00175,2022-11-05,2022,11,November,Q4,2022-11,Al Jazeera,https://www.aljazeera.com/news/2022/11/05/social-media-flags-health-posts-as-misinformation,Indonesia,-0.78,113.92,ELECTION_FRAUD; CRISISLEX_CRISISLEXREC,2,2,1,-3.94,1.2,4.25,5.45,5.81,2.47,WOUND;5;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20221106-00389,2022-11-06,2022,11,November,Q4,2022-11,BBC News,https://www.bbc.com/news/2022/11/06/fact-check-claims-about-security-go-viral-on-social-media,Egypt,26.82,30.8,DISINFORMATION; ELECTION; FAKE_NEWS,3,3,1,-2.73,1.61,3.86,5.47,6.97,3.12,WOUND;33;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20221107-00160,2022-11-07,2022,11,November,Q4,2022-11,Reuters,https://www.reuters.com/news/2022/11/07/report-finds-surge-in-economic-conspiracy-theories,Germany,51.16,10.45,TAX_FNCACT_POLITICIAN; SOC_POINTSOFINTEREST; FAKE_NEWS; TAX_FNCACT_JOURNALIST,4,4,1,-0.87,1.96,2.21,4.17,8.08,2.53,WOUND;35;1;Germany;51.16;10.45,Neutral
GDELT-SYNTHETIC-20221114-00489,2022-11-14,2022,11,November,Q4,2022-11,Associated Press,https://www.apnews.com/news/2022/11/14/fact-check-claims-about-vaccine-go-viral-on-social-media,Indonesia,-0.78,113.92,CRISISLEX_T10_URGENCY; INFORMATION_OPERATIONS; WB_MEDIA; MEDIA_MANIPULATION; CONSPIRACY,5,5,1,0.87,3.38,1.22,4.6,10.07,2.0,WOUND;2;1;Indonesia;-0.78;113.92,Neutral
GDELT-SYNTHETIC-20221116-00183,2022-11-16,2022,11,November,Q4,2022-11,Al Jazeera,https://www.aljazeera.com/news/2022/11/16/misleading-political-stories-spread-across-platforms,Ukraine,48.37,31.16,CYBER_ATTACK; ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; WB_HEALTH,4,4,1,-4.27,2.22,5.39,7.61,12.73,2.4,KILL;3;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20221117-00187,2022-11-17,2022,11,November,Q4,2022-11,The Guardian,https://www.theguardian.com/news/2022/11/17/experts-debunk-false-covid-narratives-online,Ghana,7.94,-1.02,CLIMATE_DENIAL; ECON_BANKRUPTCY; DISINFORMATION; FAKE_NEWS; SOC_POINTSOFINTEREST,5,5,1,-4.89,3.88,5.17,9.05,1.4,2.94,KILL;8;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20221120-00114,2022-11-20,2022,11,November,Q4,2022-11,Al Jazeera,https://www.aljazeera.com/news/2022/11/20/misleading-economic-stories-spread-across-platforms,Egypt,26.82,30.8,TAX_FNCACT_POLITICIAN; PROPAGANDA; WB_MEDIA; CYBER_ATTACK; ELECTION,5,5,1,-4.52,0.04,5.02,5.06,2.39,2.15,KILL;28;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20221121-00483,2022-11-21,2022,11,November,Q4,2022-11,Associated Press,https://www.apnews.com/news/2022/11/21/experts-debunk-false-political-narratives-online,Turkey,38.96,35.24,CLIMATE_DENIAL; SOC_POINTSOFINTEREST; WB_HEALTH; FAKE_NEWS,4,4,1,-1.45,3.54,1.89,5.43,5.25,3.52,CRISISLEX_C07;20;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20221123-00355,2022-11-23,2022,11,November,Q4,2022-11,The Guardian,https://www.theguardian.com/news/2022/11/23/misleading-security-stories-spread-across-platforms,Turkey,38.96,35.24,CRISISLEX_T10_URGENCY; TAX_FNCACT_POLITICIAN; VACCINE_MISINFORMATION,3,3,1,-3.39,3.7,4.08,7.78,8.58,1.76,ARREST;28;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20221124-00211,2022-11-24,2022,11,November,Q4,2022-11,Al Jazeera,https://www.aljazeera.com/news/2022/11/24/social-media-flags-security-posts-as-misinformation,Nigeria,9.08,8.67,CONSPIRACY; CRISISLEX_T10_URGENCY; VACCINE_MISINFORMATION; FAKE_NEWS; TAX_FNCACT_POLITICIAN,5,5,1,-5.06,2.4,6.31,8.71,8.78,1.95,KILL;21;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20221124-00241,2022-11-24,2022,11,November,Q4,2022-11,France 24,https://www.france24.com/news/2022/11/24/fact-check-claims-about-security-go-viral-on-social-media,Nigeria,9.08,8.67,VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST; CRISISLEX_CRISISLEXREC,3,3,1,-3.19,1.57,4.25,5.82,9.63,2.55,CRISISLEX_C07;38;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20221126-00258,2022-11-26,2022,11,November,Q4,2022-11,Deutsche Welle,https://www.dw.com/news/2022/11/26/social-media-flags-political-posts-as-misinformation,Egypt,26.82,30.8,TAX_FNCACT_POLITICIAN; CONSPIRACY,2,2,1,-6.83,0.16,8.08,8.24,4.69,0.35,ARREST;7;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20221128-00300,2022-11-28,2022,11,November,Q4,2022-11,Reuters,https://www.reuters.com/news/2022/11/28/health-disinformation-campaign-traced-to-foreign-actors,Egypt,26.82,30.8,CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION; GOV_GOVERNMENT_GENERAL; PROPAGANDA; ELECTION_FRAUD,5,5,1,1.52,4.06,3.12,7.18,11.07,3.09,CRISISLEX_C07;26;1;Egypt;26.82;30.8,Positive
GDELT-SYNTHETIC-20221130-00178,2022-11-30,2022,11,November,Q4,2022-11,Associated Press,https://www.apnews.com/news/2022/11/30/security-disinformation-campaign-traced-to-foreign-actors,Kenya,-0.02,37.9,TAX_FNCACT_JOURNALIST; FAKE_NEWS; GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS,4,4,1,1.12,2.58,1.94,4.52,9.77,3.61,WOUND;19;1;Kenya;-0.02;37.9,Positive
GDELT-SYNTHETIC-20221205-00032,2022-12-05,2022,12,December,Q4,2022-12,The Guardian,https://www.theguardian.com/news/2022/12/05/vaccine-disinformation-campaign-traced-to-foreign-actors,South Africa,-30.55,22.93,PROPAGANDA; CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION; CLIMATE_DENIAL,4,4,1,-5.29,3.87,6.53,10.4,4.43,3.16,WOUND;43;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20221205-00141,2022-12-05,2022,12,December,Q4,2022-12,France 24,https://www.france24.com/news/2022/12/05/security-disinformation-campaign-traced-to-foreign-actors,Indonesia,-0.78,113.92,ELECTION_FRAUD; ELECTION; TAX_FNCACT_JOURNALIST; CRISISLEX_T10_URGENCY,4,4,1,-4.81,3.05,5.46,8.51,3.77,0.94,KILL;21;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20221206-00361,2022-12-06,2022,12,December,Q4,2022-12,BBC News,https://www.bbc.com/news/2022/12/06/experts-debunk-false-security-narratives-online,Ethiopia,9.14,40.48,VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST,2,2,1,1.25,1.94,1.9,3.84,3.46,0.7,PROTEST;25;1;Ethiopia;9.14;40.48,Positive
GDELT-SYNTHETIC-20221207-00442,2022-12-07,2022,12,December,Q4,2022-12,The Guardian,https://www.theguardian.com/news/2022/12/07/government-warns-of-election-related-fake-news,United Kingdom,55.37,-3.43,TAX_FNCACT_POLITICIAN; VACCINE_MISINFORMATION; GOV_GOVERNMENT_GENERAL; PROPAGANDA,4,4,1,-2.32,3.48,3.5,6.98,7.06,2.5,PROTEST;8;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20221209-00326,2022-12-09,2022,12,December,Q4,2022-12,Al Jazeera,https://www.aljazeera.com/news/2022/12/09/social-media-flags-vaccine-posts-as-misinformation,Mexico,23.63,-102.55,PROPAGANDA; CRISISLEX_CRISISLEXREC; ELECTION; ECON_BANKRUPTCY; VACCINE_MISINFORMATION,5,5,1,-0.8,1.55,2.44,3.99,8.2,3.35,KILL;21;1;Mexico;23.63;-102.55,Neutral
GDELT-SYNTHETIC-20221210-00038,2022-12-10,2022,12,December,Q4,2022-12,Al Jazeera,https://www.aljazeera.com/news/2022/12/10/vaccine-disinformation-campaign-traced-to-foreign-actors,Ethiopia,9.14,40.48,ELECTION_FRAUD; TAX_FNCACT_POLITICIAN,2,2,1,-1.71,2.47,2.67,5.14,5.46,0.99,PROTEST;27;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20221213-00474,2022-12-13,2022,12,December,Q4,2022-12,BBC News,https://www.bbc.com/news/2022/12/13/government-warns-of-health-related-fake-news,Philippines,12.87,121.77,INFORMATION_OPERATIONS; SOC_POINTSOFINTEREST; MEDIA_MANIPULATION,3,3,1,0.33,1.46,0.48,1.94,4.65,3.74,WOUND;43;1;Philippines;12.87;121.77,Neutral
GDELT-SYNTHETIC-20221216-00046,2022-12-16,2022,12,December,Q4,2022-12,Reuters,https://www.reuters.com/news/2022/12/16/experts-debunk-false-health-narratives-online,Pakistan,30.37,69.34,DISINFORMATION; MEDIA_MANIPULATION; SOC_POINTSOFINTEREST,3,3,1,-0.78,2.06,1.24,3.3,5.85,3.18,CRISISLEX_C07;42;1;Pakistan;30.37;69.34,Neutral
GDELT-SYNTHETIC-20221218-00277,2022-12-18,2022,12,December,Q4,2022-12,Al Jazeera,https://www.aljazeera.com/news/2022/12/18/political-disinformation-campaign-traced-to-foreign-actors,Ukraine,48.37,31.16,MEDIA_MANIPULATION; GOV_GOVERNMENT_GENERAL,2,2,1,-1.81,1.51,3.89,5.4,6.18,3.24,ARREST;14;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20221220-00128,2022-12-20,2022,12,December,Q4,2022-12,Associated Press,https://www.apnews.com/news/2022/12/20/misleading-vaccine-stories-spread-across-platforms,Brazil,-14.23,-51.92,TAX_FNCACT_POLITICIAN; SOC_POINTSOFINTEREST; FAKE_NEWS; ECON_BANKRUPTCY; VACCINE_MISINFORMATION,5,5,1,-7.64,2.82,8.68,11.5,4.13,1.2,PROTEST;19;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20221222-00365,2022-12-22,2022,12,December,Q4,2022-12,France 24,https://www.france24.com/news/2022/12/22/experts-debunk-false-climate-narratives-online,Mexico,23.63,-102.55,ELECTION; INFORMATION_OPERATIONS; PROPAGANDA; WB_MEDIA; TAX_FNCACT_JOURNALIST,5,5,1,-3.83,2.08,4.72,6.8,6.05,2.67,KILL;26;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20221227-00088,2022-12-27,2022,12,December,Q4,2022-12,Reuters,https://www.reuters.com/news/2022/12/27/social-media-flags-covid-posts-as-misinformation,Turkey,38.96,35.24,ELECTION_FRAUD; CYBER_ATTACK; WB_HEALTH; INFORMATION_OPERATIONS,4,4,1,-3.31,3.63,3.62,7.25,2.89,2.44,CRISISLEX_C07;15;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20221228-00301,2022-12-28,2022,12,December,Q4,2022-12,Deutsche Welle,https://www.dw.com/news/2022/12/28/social-media-flags-covid-posts-as-misinformation,Mexico,23.63,-102.55,CONSPIRACY; TAX_FNCACT_JOURNALIST; CLIMATE_DENIAL; CRISISLEX_T10_URGENCY,4,4,1,-1.55,1.45,2.14,3.59,7.99,2.33,ARREST;10;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20221229-00414,2022-12-29,2022,12,December,Q4,2022-12,Deutsche Welle,https://www.dw.com/news/2022/12/29/government-warns-of-climate-related-fake-news,Pakistan,30.37,69.34,CLIMATE_DENIAL; PROPAGANDA; DISINFORMATION; WB_MEDIA; WB_HEALTH; GOV_GOVERNMENT_GENERAL,6,6,1,-4.96,0.44,5.89,6.33,12.27,3.43,ARREST;21;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230101-00481,2023-01-01,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/01/misleading-economic-stories-spread-across-platforms,Mexico,23.63,-102.55,TAX_FNCACT_POLITICIAN; WB_MEDIA; GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS,4,4,1,-5.3,2.18,6.03,8.21,7.19,4.17,KILL;11;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230102-00284,2023-01-02,2023,1,January,Q1,2023-01,Reuters,https://www.reuters.com/news/2023/01/02/government-warns-of-covid-related-fake-news,South Africa,-30.55,22.93,ELECTION_FRAUD; FAKE_NEWS; TAX_FNCACT_JOURNALIST; VACCINE_MISINFORMATION,4,4,1,-1.18,2.06,2.31,4.37,12.59,3.01,ARREST;14;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230105-00176,2023-01-05,2023,1,January,Q1,2023-01,Al Jazeera,https://www.aljazeera.com/news/2023/01/05/journalists-targeted-amid-political-misinformation-wave,France,46.22,2.21,WB_MEDIA; INFORMATION_OPERATIONS; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; WB_HEALTH; CYBER_ATTACK,6,6,1,0.99,1.48,2.1,3.58,7.95,3.69,KILL;28;1;France;46.22;2.21,Neutral
GDELT-SYNTHETIC-20230107-00080,2023-01-07,2023,1,January,Q1,2023-01,Reuters,https://www.reuters.com/news/2023/01/07/government-warns-of-election-related-fake-news,Mexico,23.63,-102.55,WB_HEALTH; TAX_FNCACT_POLITICIAN; MEDIA_MANIPULATION; CONSPIRACY; DISINFORMATION; WB_MEDIA,6,6,1,-4.67,0.29,6.35,6.64,7.66,3.74,ARREST;9;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230107-00011,2023-01-07,2023,1,January,Q1,2023-01,Deutsche Welle,https://www.dw.com/news/2023/01/07/journalists-targeted-amid-covid-misinformation-wave,China,35.86,104.19,GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS,2,2,1,-2.69,1.61,3.35,4.96,9.84,3.53,PROTEST;49;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20230107-00493,2023-01-07,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/07/report-finds-surge-in-economic-conspiracy-theories,Mexico,23.63,-102.55,CONSPIRACY; CLIMATE_DENIAL; ELECTION,3,3,1,-3.31,2.74,4.55,7.29,4.29,3.37,KILL;41;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230108-00484,2023-01-08,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/08/misleading-climate-stories-spread-across-platforms,Germany,51.16,10.45,TAX_FNCACT_JOURNALIST; VACCINE_MISINFORMATION; WB_MEDIA; TAX_FNCACT_POLITICIAN; FAKE_NEWS,5,5,1,-2.82,2.55,3.99,6.54,9.17,1.17,CRISISLEX_C07;7;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230111-00345,2023-01-11,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/11/social-media-flags-vaccine-posts-as-misinformation,USA,37.09,-95.71,TAX_FNCACT_POLITICIAN; ELECTION_FRAUD; ECON_BANKRUPTCY; GOV_GOVERNMENT_GENERAL; MEDIA_MANIPULATION; CONSPIRACY,6,6,1,-2.22,1.74,3.59,5.33,9.85,1.56,KILL;27;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230114-00403,2023-01-14,2023,1,January,Q1,2023-01,The Guardian,https://www.theguardian.com/news/2023/01/14/government-warns-of-health-related-fake-news,United Kingdom,55.37,-3.43,WB_HEALTH; ECON_BANKRUPTCY; WB_MEDIA; VACCINE_MISINFORMATION,4,4,1,-7.52,1.24,8.14,9.38,5.18,3.33,WOUND;26;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230118-00360,2023-01-18,2023,1,January,Q1,2023-01,BBC News,https://www.bbc.com/news/2023/01/18/journalists-targeted-amid-economic-misinformation-wave,Nigeria,9.08,8.67,CRISISLEX_T10_URGENCY; WB_MEDIA; TAX_FNCACT_POLITICIAN; CONSPIRACY,4,4,1,-5.38,1.68,5.98,7.66,11.23,2.52,WOUND;2;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230118-00167,2023-01-18,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/18/journalists-targeted-amid-health-misinformation-wave,Ukraine,48.37,31.16,ELECTION; FAKE_NEWS; PROPAGANDA; INFORMATION_OPERATIONS,4,4,1,-6.86,1.08,7.36,8.44,5.7,2.47,PROTEST;41;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230118-00165,2023-01-18,2023,1,January,Q1,2023-01,Reuters,https://www.reuters.com/news/2023/01/18/report-finds-surge-in-election-conspiracy-theories,Philippines,12.87,121.77,GOV_GOVERNMENT_GENERAL; CYBER_ATTACK; ELECTION; VACCINE_MISINFORMATION; CRISISLEX_CRISISLEXREC; CLIMATE_DENIAL,6,6,1,-4.79,3.41,6.94,10.35,6.91,2.05,ARREST;7;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230118-00133,2023-01-18,2023,1,January,Q1,2023-01,Deutsche Welle,https://www.dw.com/news/2023/01/18/journalists-targeted-amid-security-misinformation-wave,South Africa,-30.55,22.93,MEDIA_MANIPULATION; INFORMATION_OPERATIONS; TAX_FNCACT_JOURNALIST; ELECTION; ELECTION_FRAUD,5,5,1,-4.93,1.45,5.91,7.36,6.37,1.79,ARREST;39;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230119-00251,2023-01-19,2023,1,January,Q1,2023-01,The Guardian,https://www.theguardian.com/news/2023/01/19/economic-disinformation-campaign-traced-to-foreign-actors,Philippines,12.87,121.77,PROPAGANDA; WB_HEALTH; FAKE_NEWS; ECON_BANKRUPTCY; CYBER_ATTACK,5,5,1,-2.67,2.83,2.67,5.5,9.12,3.73,ARREST;34;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230124-00033,2023-01-24,2023,1,January,Q1,2023-01,France 24,https://www.france24.com/news/2023/01/24/security-disinformation-campaign-traced-to-foreign-actors,Russia,61.52,105.31,PROPAGANDA; TAX_FNCACT_POLITICIAN; MEDIA_MANIPULATION; CONSPIRACY; GOV_GOVERNMENT_GENERAL; WB_MEDIA,6,6,1,-5.94,2.79,7.52,10.31,5.54,3.46,CRISISLEX_C07;31;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230124-00042,2023-01-24,2023,1,January,Q1,2023-01,Al Jazeera,https://www.aljazeera.com/news/2023/01/24/misleading-climate-stories-spread-across-platforms,Pakistan,30.37,69.34,TAX_FNCACT_JOURNALIST; CONSPIRACY; CYBER_ATTACK,3,3,1,-5.84,2.52,7.1,9.62,9.55,6.35,PROTEST;49;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230126-00404,2023-01-26,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/26/social-media-flags-vaccine-posts-as-misinformation,Ethiopia,9.14,40.48,ELECTION_FRAUD; CRISISLEX_T10_URGENCY; SOC_POINTSOFINTEREST; TAX_FNCACT_POLITICIAN,4,4,1,-3.98,1.74,3.98,5.72,9.91,1.26,ARREST;9;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230126-00339,2023-01-26,2023,1,January,Q1,2023-01,Deutsche Welle,https://www.dw.com/news/2023/01/26/covid-disinformation-campaign-traced-to-foreign-actors,USA,37.09,-95.71,SOC_POINTSOFINTEREST; CRISISLEX_CRISISLEXREC; TAX_FNCACT_POLITICIAN; INFORMATION_OPERATIONS,4,4,1,-2.03,1.53,3.47,5.0,3.96,2.63,WOUND;25;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230128-00443,2023-01-28,2023,1,January,Q1,2023-01,Al Jazeera,https://www.aljazeera.com/news/2023/01/28/government-warns-of-vaccine-related-fake-news,Ukraine,48.37,31.16,CLIMATE_DENIAL; TAX_FNCACT_JOURNALIST; ELECTION_FRAUD; DISINFORMATION,4,4,1,-6.63,2.6,8.07,10.67,6.64,2.03,ARREST;35;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230128-00259,2023-01-28,2023,1,January,Q1,2023-01,The Guardian,https://www.theguardian.com/news/2023/01/28/report-finds-surge-in-political-conspiracy-theories,Turkey,38.96,35.24,FAKE_NEWS; WB_MEDIA; CONSPIRACY,3,3,1,-2.53,4.49,3.53,8.02,10.52,2.58,ARREST;22;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230128-00243,2023-01-28,2023,1,January,Q1,2023-01,France 24,https://www.france24.com/news/2023/01/28/political-disinformation-campaign-traced-to-foreign-actors,Indonesia,-0.78,113.92,ELECTION_FRAUD; CONSPIRACY; CYBER_ATTACK; WB_MEDIA; CRISISLEX_T10_URGENCY; CRISISLEX_CRISISLEXREC,6,6,1,-6.61,1.31,7.25,8.56,10.68,2.21,PROTEST;48;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230129-00129,2023-01-29,2023,1,January,Q1,2023-01,Deutsche Welle,https://www.dw.com/news/2023/01/29/experts-debunk-false-climate-narratives-online,Philippines,12.87,121.77,ELECTION_FRAUD; DISINFORMATION; GOV_GOVERNMENT_GENERAL,3,3,1,-4.34,3.67,5.21,8.88,3.49,2.25,WOUND;33;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230130-00009,2023-01-30,2023,1,January,Q1,2023-01,Associated Press,https://www.apnews.com/news/2023/01/30/journalists-targeted-amid-vaccine-misinformation-wave,Philippines,12.87,121.77,WB_HEALTH; WB_MEDIA; VACCINE_MISINFORMATION; PROPAGANDA; ELECTION,5,5,1,-1.65,2.17,2.59,4.76,7.1,1.02,PROTEST;47;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230130-00349,2023-01-30,2023,1,January,Q1,2023-01,BBC News,https://www.bbc.com/news/2023/01/30/government-warns-of-health-related-fake-news,Germany,51.16,10.45,ELECTION_FRAUD; MEDIA_MANIPULATION; ECON_BANKRUPTCY; INFORMATION_OPERATIONS; WB_HEALTH; SOC_POINTSOFINTEREST,6,6,1,-3.76,1.83,4.8,6.63,11.49,1.57,ARREST;35;1;Germany;51.16;10.45,Negative
